Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
365913,3.12,15.50,0.11,0.00,3.14,0.00,4.21,7.82,31.37,-3.04,3.14,176,2102
366118,-3.91,13.55,0.11,0.00,3.16,0.00,4.21,7.62,31.37,-3.04,3.14,176,2113
366321,-2.34,14.01,0.11,0.00,3.17,0.00,4.21,7.70,31.37,-3.04,3.14,176,2120
366509,-3.12,14.47,0.11,0.00,3.14,0.00,4.21,7.62,31.37,-3.04,3.14,176,2104
366715,-3.12,14.47,0.10,0.00,3.12,0.00,4.21,6.77,31.37,-3.04,3.14,176,2086
366922,0.00,14.93,0.11,0.00,3.10,0.00,4.21,7.37,31.37,-3.04,3.14,176,2078
367109,0.00,15.16,0.10,0.00,3.09,0.00,4.21,7.14,31.37,-3.04,3.14,176,2081
367312,0.78,14.81,0.10,0.00,3.11,0.00,4.21,6.70,31.37,-3.04,3.14,176,2078
367516,0.78,14.81,0.10,0.00,3.12,0.00,4.21,7.03,31.37,-3.04,3.14,178,2071
367719,2.34,14.93,0.10,0.00,3.10,0.00,4.21,6.77,31.37,-3.04,3.14,178,2078
367906,4.69,15.04,0.11,0.00,3.54,0.00,4.21,7.62,31.37,-3.04,3.14,178,2072
368113,3.91,14.70,0.11,0.00,3.06,0.00,4.21,7.50,31.37,-3.04,3.14,178,2047
368316,0.00,13.90,0.11,0.00,3.06,0.00,4.21,7.57,31.37,-3.04,3.14,178,2046
368508,-0.78,14.13,0.10,0.00,3.06,0.00,4.35,6.84,31.37,-3.04,3.14,178,2052
368717,0.00,14.59,0.11,0.00,3.08,0.00,4.35,7.49,31.37,-3.04,3.14,178,2060
368905,1.56,14.81,0.11,0.00,3.04,0.00,4.21,7.10,31.37,-3.04,3.14,178,2033
369108,0.78,14.59,0.10,0.00,3.02,0.00,4.21,6.88,31.37,-3.04,3.14,178,2021
369314,3.12,15.04,0.11,0.00,3.01,0.00,4.06,7.10,31.37,-3.04,2.75,178,2019
369502,0.00,14.81,0.08,0.00,0.00,0.00,3.77,4.44,31.37,-3.04,0.00,178,2014
369705,0.00,14.81,0.07,0.00,0.00,0.00,3.48,4.62,31.37,-3.04,0.00,178,2009
369908,0.00,20.90,0.08,0.00,0.00,0.00,3.48,4.85,31.37,-3.04,0.00,178,1976
370111,0.00,24.12,0.08,0.00,0.00,0.00,3.48,5.45,31.37,-2.73,0.00,178,1986
370314,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.48,31.37,-2.73,0.00,178,1958
370502,0.00,23.77,0.08,0.00,0.00,0.00,3.48,5.45,31.37,-2.73,0.00,178,1948
370705,0.00,23.66,0.08,0.00,0.00,0.00,3.48,5.29,31.37,-2.73,0.00,178,1947
370908,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.47,31.37,-2.73,0.00,178,1936
371111,0.00,23.89,0.09,0.00,0.00,0.00,3.48,5.52,31.37,-2.73,0.00,178,1913
371314,0.00,23.89,0.09,0.00,0.00,0.00,3.48,5.73,31.37,-2.73,0.00,178,1922
371517,0.00,23.66,0.09,0.00,0.00,0.00,3.48,5.80,31.37,-2.73,0.00,178,1891
371705,0.00,23.89,0.09,0.00,0.00,0.00,3.48,5.45,31.37,-2.73,0.00,178,1889
371908,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.71,31.37,-2.73,0.00,178,1891
372111,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.51,31.37,-2.73,0.00,178,1877
372316,0.00,24.12,0.09,0.00,0.00,0.00,3.48,5.73,31.37,-2.73,0.00,178,1867
372504,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.77,31.37,-2.73,0.00,178,1860
372707,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.83,31.37,-2.73,0.00,178,1842
372910,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.83,31.37,-2.42,0.00,178,1849
373113,0.00,23.66,0.09,0.00,0.00,0.00,3.48,5.74,31.37,-2.42,0.00,178,1818
373300,0.00,23.66,0.09,0.00,0.00,0.00,3.48,5.73,31.37,-2.42,0.00,178,1832
373504,0.00,23.54,0.09,0.00,0.00,0.00,3.48,5.80,31.37,-2.42,0.00,178,1800
373707,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.80,31.37,-2.42,0.00,178,1803
373910,0.00,23.66,0.10,0.00,0.00,0.00,3.48,5.77,31.37,-2.42,0.00,178,1788
374113,0.00,23.66,0.09,0.00,0.00,0.00,3.34,5.71,31.37,-2.42,0.00,178,1773
374300,0.00,23.77,0.10,0.00,0.00,0.00,3.34,5.83,31.37,-2.42,0.00,178,1762
374504,0.00,23.89,0.12,0.00,0.00,0.00,3.48,5.71,31.37,-2.11,0.00,178,1502
374707,0.00,23.77,0.12,0.00,2.38,0.00,3.92,7.66,31.37,-1.49,0.00,178,1240
374910,0.00,23.66,0.10,0.00,1.89,0.00,3.92,4.46,31.37,-1.49,0.00,178,1267
375102,0.00,21.13,0.11,0.00,2.07,0.00,3.77,4.62,31.37,-1.49,0.00,178,1197
375305,0.00,15.16,0.11,0.00,1.98,0.00,3.92,4.41,31.37,-1.18,0.00,178,1141
375508,-3.12,13.44,0.11,0.00,1.96,0.00,4.06,4.13,31.37,-1.18,0.00,178,1138
375711,-4.69,12.40,0.10,0.00,1.70,0.00,4.06,3.86,31.37,-1.18,0.00,178,1141
375899,-6.25,12.40,0.11,0.00,1.63,0.00,4.06,3.89,31.37,-1.18,0.00,178,1092
376102,-7.03,12.86,0.10,0.00,1.59,0.00,4.06,3.78,31.37,-1.18,0.00,178,1066
376305,-7.03,13.44,0.11,0.00,1.52,0.00,4.21,3.66,31.37,-1.18,0.00,178,1020
376508,-7.03,13.90,0.11,0.00,1.49,0.00,4.35,3.47,31.37,-1.18,0.00,178,996
376717,-6.25,14.70,0.12,0.00,1.62,0.00,4.50,3.67,31.37,-1.18,0.00,178,951
376905,-5.47,15.16,0.12,0.00,1.44,0.00,4.79,3.40,31.37,-1.18,0.00,178,966
377114,-4.69,15.27,0.13,0.00,1.82,0.00,4.93,4.16,31.37,-1.18,0.00,178,946
377317,-4.69,15.50,0.12,0.00,1.70,0.00,4.93,4.08,31.37,-1.18,0.00,178,994
377505,-4.69,15.16,0.10,0.00,1.55,0.00,4.79,3.47,31.37,-1.18,0.00,178,1036
377708,-4.69,14.93,0.13,0.00,1.80,0.00,4.64,3.84,31.37,-1.18,0.00,178,938
377911,-3.91,15.50,0.12,0.00,1.48,0.00,5.08,3.84,31.37,-1.18,0.00,178,990
378114,-3.12,15.39,0.12,0.00,1.64,0.00,4.93,3.84,31.37,-1.18,0.00,178,960
378302,-3.91,14.93,0.13,0.00,1.84,0.00,5.08,4.27,31.37,-1.18,0.00,178,956
378509,-1.56,16.42,0.12,0.00,1.75,0.00,5.08,3.94,31.37,-1.18,0.00,178,1027
378713,-1.56,15.39,0.11,0.00,1.70,0.00,4.93,3.89,31.37,-1.18,0.00,178,997
378900,-1.56,15.73,0.11,0.00,1.68,0.00,5.08,3.69,31.37,-1.18,0.00,178,968
379108,0.00,15.96,0.13,0.00,2.05,0.00,5.22,4.44,31.37,-1.18,0.00,178,984
379315,0.78,15.85,0.12,0.00,1.80,0.00,5.08,3.78,31.37,-1.18,0.00,178,1052
379502,-0.78,15.27,0.12,0.00,1.75,0.00,4.93,4.00,31.37,-1.18,0.00,178,1024
379705,-0.78,14.59,0.13,0.00,2.13,0.00,4.93,4.35,31.37,-1.18,0.00,178,999
379909,0.78,15.50,0.12,0.00,1.79,0.00,5.08,4.19,31.37,-1.18,0.00,178,1049
380112,0.78,15.04,0.12,0.00,1.73,0.00,4.93,3.81,31.37,-1.18,0.00,178,1012
380299,0.00,14.70,0.14,0.00,2.09,0.00,5.22,4.91,31.37,-1.18,0.00,178,981
380502,0.78,15.27,0.12,0.00,1.83,0.00,5.08,4.13,31.37,-1.18,0.00,178,1071
380705,-1.56,13.67,0.13,0.00,1.74,0.00,4.93,4.13,31.37,-1.18,0.00,178,1020
380908,0.00,14.81,0.12,0.00,1.78,0.00,5.08,4.08,31.37,-1.18,0.00,178,1041
381112,0.78,15.27,0.12,0.00,1.79,0.00,4.93,4.24,31.37,-1.18,0.00,178,1052
381315,0.78,15.04,0.12,0.00,1.78,0.00,4.93,4.05,31.37,-1.18,0.00,178,1044
381503,0.78,15.16,0.12,0.00,1.98,0.00,4.93,4.41,31.37,-1.18,0.00,178,1030
381706,0.78,15.27,0.10,0.00,1.80,0.00,4.79,3.86,31.37,-1.18,0.00,178,1055
381909,0.78,14.70,0.12,0.00,1.79,0.00,4.79,4.11,31.37,-1.18,0.00,178,1051
382112,0.78,14.70,0.11,0.00,1.75,0.00,4.79,3.97,31.37,-1.18,0.00,178,1028
382316,0.78,15.04,0.10,0.00,1.77,0.00,4.79,3.34,31.37,-1.18,0.00,178,1036
382503,0.78,14.81,0.14,0.00,1.89,0.00,4.79,4.44,31.37,-1.18,0.00,178,936
382706,1.56,14.93,0.13,0.00,1.93,0.00,5.22,4.13,31.37,-1.18,0.00,178,1034
382914,0.00,14.70,0.11,0.00,1.82,0.00,4.93,3.77,31.37,-1.18,0.00,178,1063
383102,-0.78,13.55,0.12,0.00,1.75,0.00,4.79,3.84,31.37,-1.18,0.00,178,1028
383309,0.00,14.47,0.11,0.00,1.54,0.00,4.79,3.58,31.37,-1.18,0.00,178,1033
383501,0.78,15.04,0.12,0.00,1.74,0.00,4.79,4.02,31.37,-1.18,0.00,178,1020
383704,0.78,15.04,0.11,0.00,1.78,0.00,4.79,3.89,31.37,-1.18,0.00,178,1042
383907,0.78,14.93,0.11,0.00,1.77,0.00,4.64,3.91,31.37,-1.18,0.00,178,1039
384110,0.78,14.70,0.11,0.00,1.55,0.00,4.64,3.51,31.37,-1.18,0.00,178,1041
384298,0.78,14.81,0.14,0.00,2.17,0.00,4.79,4.39,31.37,-1.18,1.96,178,1017
384506,2.34,15.16,0.23,0.00,3.63,0.00,6.24,8.44,31.37,-1.18,5.10,178,1134
384709,-9.38,12.29,0.20,0.00,3.80,0.00,7.11,11.14,31.37,-1.80,7.45,178,1618
384900,0.00,14.93,0.24,0.00,5.65,0.00,7.25,14.84,31.37,-2.73,8.63,178,1892
385103,-2.34,15.04,0.30,0.00,6.24,0.00,7.98,16.94,31.37,-2.42,11.37,178,1828
385306,-6.25,13.78,0.38,0.00,7.59,0.00,9.87,22.60,31.37,-2.42,14.12,178,1873
385509,-5.47,14.36,0.40,0.00,8.68,0.00,11.32,25.59,31.37,-2.11,15.69,178,1938
385697,-3.91,14.81,0.41,0.00,8.48,0.00,11.90,26.20,31.37,-1.80,16.08,178,1988
385905,-2.34,15.04,0.41,0.00,9.07,0.00,12.19,27.45,31.37,-1.49,16.47,178,2025
386108,-0.78,15.16,0.42,0.00,9.76,0.00,12.33,29.14,31.37,-1.49,16.08,178,2078
386295,0.00,14.81,0.42,0.00,10.06,0.00,12.33,30.02,31.37,-1.49,16.47,178,2143
386499,0.00,14.93,0.41,0.00,10.80,0.00,12.33,29.36,31.37,-2.11,14.12,180,2201
386702,-2.34,14.24,0.34,0.00,8.71,0.00,10.74,24.04,31.37,-3.35,11.37,180,2268
386894,-0.78,14.70,0.28,0.00,7.84,0.00,9.58,20.42,31.37,-3.35,9.80,180,2327
387101,0.00,14.81,0.24,0.00,7.01,0.00,8.42,17.36,31.37,-3.64,7.45,180,2347
387294,-1.56,14.59,0.19,0.00,6.00,0.00,6.82,14.72,31.37,-3.64,5.88,178,2376
387497,-3.12,14.36,0.15,0.00,4.59,0.00,5.37,10.74,31.37,-3.64,3.92,178,2390
387700,-10.94,13.09,0.15,0.00,4.03,0.00,4.64,11.65,31.37,-3.64,3.92,180,2364
387903,-12.50,13.44,0.15,0.00,4.05,0.00,4.35,11.76,31.37,-3.64,3.92,180,2373
388090,-14.84,13.90,0.14,0.00,4.00,0.00,4.21,10.58,31.37,-3.64,2.75,180,2344
388293,-15.62,14.24,0.12,0.00,3.49,0.00,3.92,9.39,31.37,-3.64,1.96,180,2335
388497,0.00,15.04,0.12,0.00,0.00,0.00,3.34,8.65,31.37,-3.64,0.00,180,2310
388700,0.00,16.08,0.12,0.00,0.00,0.00,3.05,8.73,31.37,-3.35,0.00,180,2298
388903,0.00,17.00,0.12,0.00,0.00,0.00,3.05,8.74,31.37,-3.35,0.00,180,2282
389090,0.00,23.43,0.11,0.00,0.00,0.00,3.05,8.27,31.37,-3.35,0.00,180,2252
389293,0.00,23.66,0.11,0.00,0.00,0.00,3.05,8.27,31.37,-3.35,0.00,180,2202
389497,0.00,23.54,0.12,0.00,0.00,0.00,3.34,8.27,31.37,-3.35,1.18,180,2170
389699,0.00,23.54,0.11,0.00,3.71,0.00,3.34,8.03,31.37,-3.35,1.57,180,2175
389892,0.00,15.73,0.12,0.00,3.72,0.00,3.34,8.18,31.37,-3.04,2.35,180,2179
390095,-7.03,11.37,0.11,0.00,3.61,0.00,3.63,8.65,31.37,-3.04,3.14,180,2117
390298,-16.41,11.14,0.12,0.00,3.12,0.00,3.92,8.31,31.37,-3.04,3.53,180,2088
390501,-20.31,12.06,0.12,0.00,3.14,0.00,4.21,8.56,31.37,-3.04,3.92,180,2102
390689,-15.62,14.47,0.14,0.00,3.14,0.00,4.35,9.70,31.37,-3.04,4.71,180,2100
390892,-13.28,15.27,0.15,0.00,3.57,0.00,4.79,9.98,31.37,-3.04,5.10,180,2055
391095,-12.50,15.16,0.16,0.00,3.91,0.00,5.08,10.58,31.37,-3.04,5.49,180,2058
391298,-9.38,15.27,0.16,0.00,3.95,0.00,5.37,11.29,31.37,-3.04,5.88,180,2055
391485,-9.38,15.16,0.20,0.00,4.78,0.00,5.66,13.18,31.37,-3.04,7.84,180,2037
391689,-7.03,15.39,0.23,0.00,5.19,0.00,6.82,15.42,31.37,-3.04,9.41,180,2028
391892,-7.03,14.81,0.30,0.00,6.61,0.00,8.13,19.99,31.37,-3.04,11.37,180,2064
392095,-3.91,15.27,0.33,0.00,7.94,0.00,9.29,22.60,31.37,-3.04,12.94,180,2066
392298,-2.34,15.27,0.34,0.00,7.53,0.00,10.30,23.36,31.37,-3.04,13.73,180,2076
392485,2.34,15.85,0.35,0.00,9.05,0.00,10.74,25.89,31.37,-3.04,14.12,180,2121
392688,3.12,15.39,0.37,0.00,9.20,0.00,11.17,27.14,31.37,-2.73,14.51,180,2157
392892,3.91,15.04,0.37,0.00,9.49,0.00,11.32,27.97,31.37,-2.73,14.90,180,2225
393095,5.47,15.16,0.38,0.00,9.67,0.00,11.46,28.72,31.37,-2.42,14.90,180,2267
393282,7.03,15.27,0.40,0.00,10.26,0.00,11.75,29.36,31.37,-2.42,15.29,180,2290
393485,7.81,14.81,0.41,0.00,9.48,0.00,12.04,29.58,31.37,-2.11,15.69,180,2338
393691,8.59,14.93,0.42,0.00,11.31,0.00,12.19,33.44,31.37,-2.11,15.69,180,2410
393894,8.59,14.70,0.43,0.00,11.49,0.00,12.19,34.78,31.37,-2.11,15.69,180,2448
394081,8.59,14.59,0.42,0.00,12.23,0.00,12.33,34.67,31.37,-2.11,15.69,180,2493
394284,8.59,14.59,0.43,0.00,12.49,0.00,12.48,36.73,31.37,-2.42,15.69,180,2546
394487,8.59,14.47,0.44,0.00,13.44,0.00,12.48,38.87,31.37,-2.42,15.69,180,2626
394690,7.03,14.36,0.43,0.00,13.14,0.00,12.48,38.88,31.37,-2.42,15.69,180,2678
394883,6.25,14.47,0.44,0.00,14.00,0.00,12.33,39.97,31.37,-3.04,15.29,180,2735
395086,3.91,14.13,0.40,0.00,13.09,0.00,11.90,37.59,31.37,-3.64,14.12,180,2806
395289,5.47,14.70,0.39,0.00,12.86,0.00,11.46,37.10,31.37,-4.56,13.73,180,2876
395492,5.47,14.81,0.38,0.00,12.39,0.00,11.17,36.50,31.37,-4.56,13.73,180,2898
395679,5.47,14.70,0.36,0.00,11.39,0.00,11.03,34.66,31.37,-4.56,13.73,180,2966
395890,7.81,14.81,0.35,0.00,12.24,0.00,10.74,34.65,31.37,-4.87,13.33,180,3019
396082,9.38,14.93,0.31,0.00,11.08,0.00,10.59,30.02,31.37,-4.87,9.02,180,3055
396285,0.00,12.98,0.15,0.00,0.00,0.00,5.95,14.37,31.37,-4.87,0.00,180,3001
396488,0.00,12.75,0.21,0.00,0.00,0.00,3.92,19.90,31.37,-4.25,0.00,180,2776
396676,0.00,18.38,0.22,0.00,0.00,0.00,3.48,17.59,31.37,-3.94,0.00,180,2417
396879,0.00,23.66,0.23,0.00,6.23,0.00,3.77,15.56,31.37,-3.04,5.49,180,2086
397087,0.00,21.02,0.19,0.00,4.87,0.00,5.80,13.25,31.37,-3.04,7.45,180,2074
397290,-4.69,12.63,0.24,0.00,6.12,0.00,6.67,16.04,31.37,-3.35,9.02,180,2208
397477,-5.47,13.55,0.37,0.00,8.78,0.00,9.00,24.51,31.37,-3.04,14.12,180,2166
397680,-7.81,13.67,0.46,0.00,10.54,0.00,12.04,32.47,31.37,-0.58,20.39,180,2148
397881,-6.25,14.81,0.49,0.00,11.34,0.00,13.64,35.27,31.37,1.57,23.14,180,2214
398088,-3.12,15.39,0.49,0.00,12.29,0.00,14.07,37.10,31.37,3.42,23.53,180,2216
398291,-3.12,15.16,0.52,0.00,13.01,0.00,14.65,38.49,31.37,3.42,23.53,180,2259
398483,-2.34,14.81,0.52,0.00,12.73,0.00,14.95,40.39,31.37,3.73,23.53,180,2296
398686,-3.12,14.70,0.55,0.00,13.97,0.00,15.38,41.90,31.37,4.02,23.14,180,2339
398878,-2.34,14.59,0.56,0.00,14.68,0.00,15.53,45.97,31.37,3.73,22.35,180,2373
399081,-2.34,14.81,0.57,0.00,15.02,0.00,15.67,46.44,31.37,3.42,21.96,180,2449
399284,-2.34,14.70,0.56,0.00,15.26,0.00,15.67,45.68,31.37,3.11,20.39,180,2496
399487,-2.34,14.70,0.55,0.00,15.02,0.00,15.53,46.44,31.37,1.57,19.22,180,2539
399675,-3.12,14.59,0.53,0.00,15.25,0.00,15.09,45.68,31.37,0.66,18.04,180,2554
399882,-1.56,14.70,0.51,0.00,14.08,0.00,14.65,44.96,31.37,-0.58,17.25,180,2640
400085,-2.34,14.81,0.51,0.00,14.71,0.00,14.36,44.64,31.37,-0.58,16.47,180,2652
400288,-0.78,14.93,0.47,0.00,13.76,0.00,13.64,42.18,31.37,-1.80,16.08,180,2687
400480,0.78,14.93,0.45,0.00,13.39,0.00,13.20,41.21,31.37,-2.42,15.29,180,2728
400683,0.78,14.81,0.45,0.00,13.52,0.00,12.77,40.25,31.37,-3.04,14.90,180,2756
400886,1.56,14.81,0.42,0.00,13.00,0.00,12.33,37.96,31.37,-3.64,14.51,180,2770
401089,2.34,14.70,0.40,0.00,12.73,0.00,12.04,37.10,31.37,-4.56,13.73,180,2842
401276,2.34,14.70,0.38,0.00,12.78,0.00,11.46,36.98,31.37,-4.56,13.33,180,2854
401480,2.34,14.81,0.37,0.00,12.88,0.00,11.17,36.12,31.37,-4.56,13.33,180,2876
401683,3.12,14.70,0.31,0.00,11.16,0.00,10.59,32.83,31.37,-4.56,7.06,180,2907
401875,0.00,12.40,0.16,0.00,0.00,0.00,5.51,13.68,31.37,-4.56,0.00,180,2892
402078,0.00,11.71,0.24,0.00,0.00,0.00,3.92,20.42,31.37,-4.56,0.00,180,2689
402281,0.00,16.19,0.23,0.00,0.00,0.00,3.48,20.15,31.37,-3.64,0.00,180,2382
402484,0.00,23.43,0.22,0.00,0.00,0.00,3.63,14.37,31.37,-3.04,1.18,180,2057
402687,0.00,23.77,0.20,0.00,5.10,0.00,4.50,14.80,31.37,-2.42,5.49,180,1839
402890,-8.59,11.37,0.20,0.00,4.59,0.00,5.66,13.83,31.37,-3.04,7.84,180,2084
403078,-5.47,12.86,0.27,0.00,6.15,0.00,6.96,17.97,31.37,-3.04,10.20,180,2038
403281,-10.94,14.01,0.39,0.00,8.38,0.00,9.14,25.99,31.37,-3.04,14.90,181,2068
403484,-7.03,14.13,0.44,0.00,9.74,0.00,11.75,30.47,31.37,-1.18,18.43,181,2076
403687,-5.47,15.04,0.45,0.00,9.76,0.00,13.06,31.13,31.37,0.04,19.61,181,2080
403890,-2.34,15.62,0.47,0.00,10.71,0.00,13.78,32.02,31.37,0.66,20.00,181,2091
404078,-0.78,15.39,0.48,0.00,11.27,0.00,13.93,33.32,31.37,0.97,20.39,181,2114
404281,0.00,15.04,0.47,0.00,10.82,0.00,14.22,32.60,31.37,0.97,20.00,181,2114
404488,0.00,14.93,0.48,0.00,11.81,0.00,14.36,34.78,31.37,0.66,19.61,181,2130
404691,0.00,14.70,0.48,0.00,11.47,0.00,14.22,34.42,31.37,0.35,17.65,181,2151
404883,0.78,14.81,0.44,0.00,11.15,0.00,13.64,32.49,31.37,-1.18,16.47,181,2178
405086,1.56,14.81,0.42,0.00,10.73,0.00,12.91,29.58,31.37,-2.11,14.51,181,2186
405293,1.56,14.81,0.38,0.00,9.91,0.00,12.19,27.24,31.37,-3.35,12.55,181,2212
405480,-0.78,14.36,0.35,0.00,8.96,0.00,11.17,25.99,31.37,-3.35,12.16,181,2211
405683,1.56,14.81,0.32,0.00,8.48,0.00,10.45,24.04,31.37,-3.35,11.37,181,2209
405887,1.56,14.70,0.29,0.00,8.04,0.00,9.87,22.52,31.37,-3.35,10.98,181,2218
406089,3.91,15.04,0.27,0.00,7.17,0.00,9.43,21.82,31.37,-3.35,9.80,181,2241
406277,3.91,15.04,0.25,0.00,6.63,0.00,8.56,18.35,31.37,-3.35,9.41,181,2221
406496,5.47,15.04,0.22,0.00,6.19,0.00,7.98,17.85,31.37,-3.35,7.06,181,2232
406699,1.56,14.01,0.18,0.00,4.74,0.00,6.82,13.07,31.37,-3.35,5.88,181,2224
406886,3.12,14.36,0.17,0.00,4.32,0.00,5.95,12.30,31.37,-3.35,5.49,181,2249
407090,0.00,14.36,0.14,0.00,3.83,0.00,5.37,9.62,31.37,-3.35,3.92,181,2242
407293,-3.12,13.44,0.12,0.00,3.31,0.00,4.50,9.00,31.37,-3.35,3.92,181,2215
407496,-1.56,14.59,0.13,0.00,3.81,0.00,4.21,9.65,31.37,-3.35,3.53,181,2230
407699,-6.25,13.55,0.13,0.00,3.33,0.00,4.06,9.48,31.37,-3.35,3.53,181,2231
407886,-10.94,12.98,0.12,0.00,3.31,0.00,4.06,8.95,31.37,-3.35,3.53,181,2215
408089,-10.94,14.01,0.12,0.00,3.29,0.00,4.06,8.87,31.37,-3.35,3.53,181,2203
408293,-6.25,15.39,0.12,0.00,3.27,0.00,4.06,8.48,31.37,-3.35,3.53,181,2193
408496,-7.03,14.81,0.11,0.00,2.81,0.00,4.06,7.61,31.37,-3.35,3.53,181,2197
408699,-5.47,14.81,0.11,0.00,3.29,0.00,4.06,8.35,31.37,-3.35,3.14,181,2204
408888,-2.34,15.62,0.12,0.00,3.25,0.00,4.06,8.31,31.37,-3.35,3.14,181,2177
411763,16.41,15.04,0.11,0.00,3.13,0.00,4.35,7.24,31.37,-3.04,3.53,183,2098
411966,18.75,15.16,0.11,0.00,3.12,0.00,4.35,7.66,31.37,-3.04,3.53,183,2086
412169,17.19,14.36,0.11,0.00,3.11,0.00,4.35,7.34,31.37,-3.04,3.14,183,2084
412356,15.62,13.78,0.08,0.00,2.62,0.00,4.06,5.51,31.37,-3.04,1.18,183,2048
412559,19.53,15.16,0.09,0.00,0.00,0.00,3.48,5.41,31.37,-3.04,0.78,183,2043
412763,0.00,16.31,0.09,0.00,0.00,0.00,3.48,6.33,31.37,-3.04,0.78,183,2072
412966,0.00,18.60,0.09,0.00,0.00,0.00,3.63,6.00,31.37,-3.04,0.78,183,2045
413169,0.00,24.69,0.09,0.00,0.00,0.00,3.77,6.00,31.37,-3.04,0.78,183,2025
413361,0.00,25.72,0.09,0.00,0.00,0.00,3.77,5.93,31.37,-3.04,0.78,183,2030
413564,0.00,23.54,0.09,0.00,0.00,0.00,3.77,6.04,31.37,-3.04,0.78,183,2020
413767,0.00,24.12,0.09,0.00,0.00,0.00,3.77,6.11,31.37,-3.04,0.78,183,2001
413970,0.00,23.66,0.09,0.00,0.00,0.00,3.92,6.22,31.37,-3.04,0.78,183,2000
414162,0.00,23.77,0.09,0.00,0.00,0.00,3.92,6.29,31.37,-2.73,0.78,183,1994
414366,0.00,23.66,0.09,0.00,0.00,0.00,3.92,6.18,31.37,-2.73,0.78,183,1980
414568,0.00,23.89,0.09,0.00,0.00,0.00,3.92,6.22,31.37,-2.73,0.78,183,1973
414761,0.00,23.54,0.10,0.00,0.00,0.00,3.92,6.40,31.37,-2.73,0.78,183,1976
414964,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.29,31.37,-2.73,0.78,183,1956
415167,0.00,23.66,0.10,0.00,0.00,0.00,3.92,6.22,31.37,-2.73,0.78,183,1954
415370,0.00,23.89,0.09,0.00,0.00,0.00,3.92,6.15,31.37,-2.73,0.78,183,1940
415558,0.00,24.00,0.10,0.00,0.00,0.00,3.92,5.77,31.37,-2.73,0.78,183,1949
415761,0.00,23.89,0.10,0.00,0.00,0.00,3.92,5.83,31.37,-2.73,0.78,183,1930
415964,0.00,24.00,0.09,0.00,0.00,0.00,3.92,6.00,31.37,-2.73,0.78,183,1922
416167,0.00,23.77,0.09,0.00,0.00,0.00,3.92,6.15,31.37,-2.73,0.78,183,1908
416370,0.00,23.89,0.10,0.00,0.00,0.00,3.92,5.80,31.37,-2.73,0.78,183,1909
416558,0.00,23.77,0.10,0.00,0.00,0.00,3.92,5.96,31.37,-2.73,0.78,183,1902
416765,0.00,23.77,0.10,0.00,0.00,0.00,3.92,6.01,31.37,-2.73,0.78,183,1888
416968,0.00,24.12,0.09,0.00,0.00,0.00,3.92,5.90,31.37,-2.73,0.78,183,1863
417171,0.00,23.77,0.10,0.00,0.00,0.00,3.92,6.04,31.37,-2.73,0.78,183,1849
417359,0.00,24.12,0.10,0.00,0.00,0.00,3.92,6.22,31.37,-2.73,0.78,183,1861
417562,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.15,31.37,-2.73,0.78,183,1850
417765,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.18,31.37,-2.42,0.78,183,1834
417953,0.00,23.89,0.10,0.00,0.00,0.00,3.92,5.96,31.37,-2.42,0.78,183,1838
418156,0.00,24.12,0.10,0.00,0.00,0.00,3.92,6.26,31.37,-2.42,0.78,183,1813
418359,0.00,24.12,0.10,0.00,0.00,0.00,3.92,6.07,31.37,-2.42,1.18,183,1806
418562,0.00,23.54,0.09,0.00,2.68,0.00,3.92,5.45,31.37,-2.42,1.57,183,1796
418750,0.00,23.54,0.11,0.00,3.08,0.00,3.77,6.73,31.37,-2.42,1.96,183,1803
418953,0.00,17.11,0.11,0.00,3.03,0.00,3.92,6.84,31.37,-2.42,2.75,183,1775
419156,-4.69,13.90,0.13,0.00,3.05,0.00,4.06,7.24,31.37,-2.42,3.14,183,1786
419359,-5.47,13.67,0.12,0.00,3.03,0.00,4.35,6.88,31.37,-2.42,3.14,183,1777
419562,-6.25,14.13,0.13,0.00,3.04,0.00,4.35,7.74,31.37,-2.42,3.14,183,1780
419765,-4.69,14.81,0.13,0.00,3.01,0.00,4.35,7.33,31.37,-2.42,3.14,183,1765
419953,-7.81,14.01,0.13,0.00,3.35,0.00,4.50,7.54,31.37,-2.42,3.14,183,1747
420156,-4.69,14.70,0.13,0.00,2.95,0.00,4.35,7.17,31.37,-2.42,3.14,183,1731
