Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
422236,-12.50,15.04,0.14,0.00,4.10,0.00,4.93,9.75,34.90,-3.04,4.71,196
422424,-11.72,14.93,0.15,0.00,4.12,0.00,5.08,10.23,34.90,-3.04,5.10,196
422600,-11.72,14.81,0.15,0.00,4.09,0.00,5.37,10.48,34.90,-3.04,5.10,196
422788,-10.16,15.04,0.14,0.00,4.10,0.00,5.37,10.64,34.90,-3.04,5.10,196
422975,-8.59,15.27,0.15,0.00,4.13,0.00,5.37,10.69,34.90,-3.04,5.49,196
423152,-7.03,15.27,0.15,0.00,4.19,0.00,5.37,10.45,34.90,-3.35,5.49,196
423328,-5.47,15.27,0.14,0.00,4.19,0.00,5.37,10.49,34.90,-3.35,5.10,196
423516,-4.69,15.04,0.14,0.00,3.77,0.00,5.08,9.94,34.90,-3.35,4.71,196
423703,-3.91,15.04,0.13,0.00,3.76,0.00,5.08,10.03,34.90,-3.35,3.92,196
423880,-3.91,14.93,0.10,0.00,3.25,0.00,4.35,7.17,34.90,-3.35,2.75,196
424067,-7.03,14.13,0.10,0.00,3.23,0.00,4.06,7.18,34.90,-3.04,2.75,196
424239,-1.56,15.39,0.10,0.00,3.22,0.00,3.92,7.17,34.90,-3.35,2.75,196
424426,-0.78,15.27,0.09,0.00,3.21,0.00,3.92,7.17,34.90,-3.04,2.75,196
424614,-3.12,14.59,0.10,0.00,3.16,0.00,3.92,6.95,34.90,-3.04,2.75,196
424786,-1.56,14.70,0.10,0.00,3.15,0.00,3.92,6.92,34.90,-3.04,2.75,196
424973,-1.56,14.81,0.10,0.00,3.12,0.00,4.06,7.33,34.90,-3.04,2.75,196
425161,-3.91,14.13,0.11,0.00,3.07,0.00,4.06,7.21,34.90,-3.04,2.75,196
425348,-5.47,13.90,0.10,0.00,3.08,0.00,4.06,6.84,34.90,-3.04,2.75,196
425520,-3.91,14.70,0.10,0.00,3.05,0.00,4.06,6.88,34.90,-3.04,2.75,196
425708,-2.34,15.04,0.11,0.00,3.03,0.00,4.06,7.21,34.90,-3.04,2.75,196
425895,-2.34,15.04,0.10,0.00,3.06,0.00,4.21,6.55,34.90,-3.04,2.75,196
426067,-3.12,14.59,0.11,0.00,2.99,0.00,4.21,7.17,34.90,-3.04,2.75,194
426254,-1.56,14.81,0.11,0.00,3.03,0.00,4.21,7.14,34.90,-3.04,2.75,194
426442,-1.56,14.81,0.11,0.00,3.03,0.00,4.21,7.29,34.90,-3.04,2.75,194
426629,-0.78,14.81,0.11,0.00,3.39,0.00,4.35,7.37,34.90,-3.04,2.75,194
426801,-0.78,14.59,0.11,0.00,3.01,0.00,4.35,7.17,34.90,-3.04,2.75,194
426989,0.00,14.81,0.11,0.00,2.98,0.00,4.35,7.24,34.90,-2.73,2.75,194
427176,0.78,14.81,0.10,0.00,3.00,0.00,4.35,7.21,34.90,-2.73,2.75,194
427364,1.56,14.93,0.10,0.00,2.94,0.00,4.21,6.29,34.90,-2.73,1.18,194
427536,0.00,15.16,0.08,0.00,0.00,0.00,3.63,5.58,34.90,-2.73,0.00,194
427723,0.00,18.15,0.08,0.00,0.00,0.00,3.48,5.10,34.90,-2.73,0.00,194
427910,0.00,23.54,0.08,0.00,0.00,0.00,3.48,4.79,34.90,-2.73,0.00,194
428082,0.00,24.69,0.09,0.00,0.00,0.00,3.48,5.39,34.90,-2.42,0.00,194
428270,0.00,24.00,0.08,0.00,0.00,0.00,3.48,5.41,34.90,-2.42,0.00,194
428457,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.22,34.90,-2.42,0.00,194
428629,0.00,24.00,0.09,0.00,0.00,0.00,3.63,5.19,34.90,-2.11,0.00,194
428817,0.00,23.89,0.10,0.00,0.00,0.00,3.77,5.22,34.90,-2.11,0.00,194
429004,0.00,23.89,0.09,0.00,0.00,0.00,3.92,4.91,34.90,-1.80,0.00,194
429176,0.00,23.77,0.09,0.00,0.00,0.00,3.92,4.20,34.90,-1.80,0.00,194
431989,2.34,14.36,0.18,0.00,5.78,0.00,6.53,14.54,35.29,-3.64,6.27,192
432176,3.12,14.59,0.15,0.00,5.31,0.00,5.51,11.99,35.29,-3.64,3.92,192
432348,-0.78,13.78,0.13,0.00,4.84,0.00,4.64,10.99,35.29,-3.94,3.14,192
432536,0.00,14.47,0.13,0.00,4.24,0.00,4.35,10.54,35.29,-3.94,2.75,192
432723,-1.56,14.47,0.11,0.00,4.25,0.00,3.92,9.84,35.29,-3.64,1.18,192
432895,0.00,13.09,0.12,0.00,0.00,0.00,3.34,9.79,35.29,-3.64,0.00,192
433083,0.00,13.90,0.12,0.00,0.00,0.00,3.19,9.83,35.29,-3.64,0.00,192
433270,0.00,20.44,0.11,0.00,0.00,0.00,3.48,9.26,35.29,-3.64,0.00,192
433442,0.00,25.15,0.10,0.00,0.00,0.00,3.48,8.14,35.29,-3.35,0.00,192
433630,0.00,23.43,0.11,0.00,0.00,0.00,3.34,7.49,35.29,-3.35,0.00,192
433817,0.00,24.00,0.10,0.00,0.00,0.00,3.48,7.22,35.29,-3.04,0.00,192
434004,0.00,23.54,0.10,0.00,0.00,0.00,3.48,6.81,35.29,-3.04,0.00,192
434176,0.00,23.89,0.10,0.00,0.00,0.00,3.63,6.81,35.29,-2.73,0.00,192
434364,0.00,23.77,0.12,0.00,0.00,0.00,3.63,6.33,35.29,-2.42,0.00,192
434551,0.00,23.77,0.13,0.00,0.00,0.00,3.92,6.15,35.29,-2.11,0.00,192
434723,0.00,23.77,0.14,0.00,2.32,0.00,4.35,5.67,35.29,-1.49,0.00,192
434911,0.00,23.66,0.11,0.00,2.18,0.00,4.21,4.42,35.29,-1.49,0.00,192
435098,0.00,19.64,0.10,0.00,1.89,0.00,4.06,4.20,35.29,-1.49,0.00,192
435270,-0.78,15.39,0.11,0.00,2.09,0.00,4.06,4.88,35.29,-1.49,0.00,192
435458,-0.78,14.81,0.11,0.00,2.11,0.00,4.06,4.47,35.29,-1.49,0.00,192
435645,-3.12,13.32,0.11,0.00,2.08,0.00,4.06,4.44,35.29,-1.49,0.00,192
435817,-3.12,13.44,0.11,0.00,2.06,0.00,4.06,4.39,35.29,-1.49,0.00,192
436004,-3.91,13.55,0.11,0.00,1.78,0.00,4.06,4.20,35.29,-1.18,0.00,192
436192,-3.91,13.67,0.10,0.00,1.99,0.00,4.06,4.14,35.29,-1.18,0.00,192
436364,-3.91,14.24,0.11,0.00,1.96,0.00,4.21,4.09,35.29,-1.18,0.00,192
436551,-4.69,14.01,0.11,0.00,1.93,0.00,4.21,4.22,35.29,-1.18,0.00,192
436739,-5.47,13.44,0.10,0.00,1.69,0.00,4.21,3.96,35.29,-1.18,0.00,192
436911,-7.03,13.44,0.09,0.00,1.65,0.00,4.21,3.55,35.29,-1.18,0.00,192
437098,-5.47,13.90,0.11,0.00,2.02,0.00,4.21,3.92,35.29,-1.18,0.00,192
437285,-3.91,14.59,0.11,0.00,1.74,0.00,4.35,3.98,35.29,-1.18,0.00,192
437473,-3.91,14.93,0.10,0.00,1.79,0.00,4.35,3.50,0.00,-1.18,0.00,192
437645,-6.25,14.24,0.11,0.00,1.77,0.00,4.35,3.85,0.00,-1.18,0.00,192
437832,-5.47,14.36,0.11,0.00,1.78,0.00,4.35,3.80,0.00,-1.18,0.00,192
438020,-5.47,14.59,0.11,0.00,1.79,0.00,4.35,3.65,0.00,-1.18,0.00,192
438207,-6.25,14.36,0.11,0.00,1.74,0.00,4.35,3.82,0.00,-1.18,0.00,192
438379,-5.47,14.47,0.11,0.00,1.85,0.00,4.35,3.72,0.00,-1.18,0.00,192
438567,-5.47,14.59,0.11,0.00,1.74,0.00,4.35,3.59,0.00,-1.18,0.00,192
438754,-6.25,14.36,0.11,0.00,1.71,0.00,4.35,3.62,0.00,-1.18,0.00,192
438926,-6.25,14.36,0.11,0.00,1.73,0.00,4.35,3.59,0.00,-1.18,0.00,192
439114,-6.25,14.36,0.11,0.00,1.70,0.00,4.35,3.62,0.00,-1.18,0.00,192
439303,-6.25,14.47,0.11,0.00,1.70,0.00,4.50,3.62,0.00,-1.18,0.00,192
439475,-6.25,14.59,0.11,0.00,1.68,0.00,4.50,3.59,0.00,-1.18,0.00,192
439662,-6.25,14.59,0.11,0.00,1.68,0.00,4.50,3.59,0.00,-1.18,0.00,192
439839,-6.25,14.59,0.11,0.00,1.69,0.00,4.50,3.65,0.00,-1.18,0.00,192
440026,-6.25,14.59,0.11,0.00,1.69,0.00,4.50,3.69,0.00,-1.18,0.00,192
440214,-6.25,14.70,0.11,0.00,1.66,0.00,4.64,3.65,0.00,-1.18,0.00,192
440386,-6.25,14.59,0.10,0.00,1.48,0.00,4.64,3.19,0.00,-1.18,0.00,192
440573,-6.25,14.81,0.13,0.00,1.75,0.00,4.64,3.70,0.00,-1.18,0.00,192
440765,-3.91,15.16,0.12,0.00,1.69,0.00,4.93,3.85,0.00,-1.18,0.00,192
440937,-4.69,14.93,0.12,0.00,1.70,0.00,4.93,3.89,0.00,-1.18,0.00,192
441125,-4.69,14.81,0.12,0.00,1.73,0.00,4.79,3.92,0.00,-1.18,0.00,192
441312,-4.69,15.04,0.12,0.00,1.71,0.00,4.79,3.75,0.00,-1.18,0.00,192
441484,-3.12,15.27,0.11,0.00,1.72,0.00,4.79,3.80,0.00,-1.18,0.00,192
441671,-3.12,15.16,0.11,0.00,1.72,0.00,4.79,3.58,0.00,-1.18,0.00,192
441859,-2.34,15.27,0.12,0.00,1.70,0.00,4.79,3.88,0.00,-1.18,0.00,192
442031,-2.34,15.39,0.11,0.00,1.73,0.00,4.79,3.69,0.00,-1.18,0.00,192
442218,-2.34,15.16,0.11,0.00,1.77,0.00,4.64,3.72,0.00,-1.18,0.00,192
442406,-2.34,14.93,0.11,0.00,1.72,0.00,4.64,3.82,0.00,-1.18,0.00,192
442593,-1.56,15.16,0.12,0.00,1.73,0.00,4.64,3.95,0.00,-1.18,0.00,192
442768,-1.56,15.04,0.11,0.00,1.64,0.00,4.64,3.82,0.00,-1.18,0.00,192
442955,-2.34,14.70,0.11,0.00,1.75,0.00,4.64,3.69,0.00,-1.18,0.00,192
443127,-3.12,14.47,0.11,0.00,1.72,0.00,4.64,3.75,0.00,-1.18,0.00,192
443314,-2.34,14.59,0.11,0.00,1.75,0.00,4.64,3.62,0.00,-1.18,0.00,192
443502,-1.56,14.81,0.11,0.00,1.71,0.00,4.64,3.65,0.00,-1.18,0.00,192
443674,-1.56,14.81,0.12,0.00,1.71,0.00,4.64,3.85,0.00,-1.18,0.00,192
443861,-0.78,15.16,0.11,0.00,1.75,0.00,4.64,3.82,0.00,-1.18,0.00,192
444049,-1.56,14.70,0.11,0.00,1.78,0.00,4.50,3.69,0.00,-1.18,0.00,192
444221,-3.12,14.24,0.11,0.00,1.76,0.00,4.50,3.63,0.00,-1.18,0.00,192
444408,-2.34,14.36,0.11,0.00,1.73,0.00,4.50,3.80,0.00,-1.18,0.00,192
444596,-1.56,14.81,0.11,0.00,1.75,0.00,4.50,3.85,0.00,-1.18,0.00,192
444768,-0.78,14.93,0.10,0.00,1.75,0.00,4.50,3.65,0.00,-1.18,0.00,192
444955,-2.34,14.59,0.10,0.00,1.72,0.00,4.50,3.36,0.00,-1.18,0.00,192
445142,-2.34,14.36,0.12,0.00,1.68,0.00,4.64,3.85,0.00,-1.18,0.00,192
445314,-0.78,15.04,0.09,0.00,1.72,0.00,4.64,3.67,0.00,-1.18,0.00,192
445502,-1.56,14.81,0.11,0.00,1.93,0.00,4.64,3.72,0.00,-1.18,0.00,192
445689,-2.34,14.59,0.11,0.00,1.73,0.00,4.64,3.80,0.00,-1.18,0.00,192
445861,-0.78,14.93,0.11,0.00,1.76,0.00,4.64,3.88,0.00,-1.18,0.00,192
446049,-1.56,14.59,0.11,0.00,1.74,0.00,4.50,3.80,0.00,-1.18,0.00,192
446236,-2.34,14.47,0.11,0.00,1.77,0.00,4.50,3.69,0.00,-1.18,0.00,192
446423,-2.34,14.36,0.11,0.00,1.53,0.00,4.50,3.38,0.00,-1.18,0.00,192
446596,-2.34,14.59,0.11,0.00,1.71,0.00,4.50,3.62,0.00,-1.18,0.00,192
446783,-1.56,14.81,0.11,0.00,1.73,0.00,4.64,3.58,0.00,-1.18,0.00,192
446972,-1.56,14.81,0.11,0.00,1.83,0.00,4.50,3.65,0.00,-1.18,0.00,192
447144,-1.56,14.81,0.10,0.00,1.74,0.00,4.64,3.69,0.00,-1.18,0.00,192
447331,-0.78,15.04,0.11,0.00,1.71,0.00,4.50,3.62,0.00,-1.18,0.00,192
447519,0.00,15.16,0.11,0.00,1.75,0.00,4.64,3.52,0.00,-1.18,0.39,192
447691,0.00,14.93,0.18,0.00,2.96,0.00,5.51,6.62,36.08,-1.18,2.75,192
447878,-5.47,12.86,0.12,0.00,2.27,0.00,5.08,4.03,0.00,-1.18,0.00,192
448066,-10.16,12.06,0.10,0.00,1.86,0.00,4.35,3.47,0.00,-1.49,0.00,192
448253,-7.03,12.75,0.13,0.00,1.68,0.00,4.21,3.91,0.00,-1.18,1.18,192
448425,-5.47,14.36,0.13,0.00,2.15,0.00,4.93,4.97,36.08,-1.18,0.00,192
448612,-9.38,13.21,0.11,0.00,2.00,0.00,4.50,3.67,0.00,-1.18,0.00,192
448784,-12.50,12.75,0.10,0.00,1.72,0.00,4.21,3.62,0.00,-1.18,0.00,192
448972,-13.28,12.98,0.13,0.00,2.31,0.00,4.50,4.88,0.00,-1.18,0.78,192
449159,-10.16,13.90,0.09,0.00,1.67,0.00,4.50,3.40,0.00,-1.18,0.00,192
449347,-10.94,14.36,0.12,0.00,1.72,0.00,4.35,3.65,0.00,-1.18,0.00,192
449519,-8.59,15.16,0.11,0.00,1.72,0.00,4.50,3.95,0.00,-1.18,0.00,192
449706,-7.03,15.50,0.10,0.00,1.82,0.00,4.35,3.69,0.00,-1.18,0.00,192
449893,-7.81,15.16,0.10,0.00,1.55,0.00,4.35,3.53,0.00,-1.18,0.00,192
450065,-7.81,15.04,0.11,0.00,1.76,0.00,4.35,3.75,0.00,-1.18,0.00,192
450253,-5.47,15.50,0.11,0.00,1.76,0.00,4.35,3.72,0.00,-1.18,0.00,192
450440,-4.69,15.62,0.10,0.00,1.55,0.00,4.35,3.50,0.00,-1.18,0.00,192
450612,-5.47,15.27,0.11,0.00,1.78,0.00,4.35,3.58,0.00,-1.18,0.00,192
450800,-5.47,15.16,0.11,0.00,1.75,0.00,4.35,3.78,0.00,-1.18,0.00,192
450987,-4.69,15.39,0.11,0.00,1.76,0.00,4.35,3.65,0.00,-1.18,0.00,192
451159,-4.69,15.16,0.10,0.00,1.74,0.00,4.35,3.52,0.00,-1.18,0.00,192
451347,-4.69,14.81,0.10,0.00,1.76,0.00,4.35,3.62,0.00,-1.18,0.00,192
451534,-4.69,14.81,0.12,0.00,1.75,0.00,4.35,3.88,0.00,-1.18,0.39,192
451706,-3.91,14.93,0.12,0.00,2.00,0.00,4.64,4.28,0.00,-1.18,0.78,192
451893,-4.69,14.93,0.14,0.00,2.30,0.00,4.79,4.82,36.08,-1.18,1.18,192
452081,-5.47,14.36,0.15,0.00,2.45,0.00,5.22,5.61,36.08,-1.18,1.96,192
452253,-7.03,14.01,0.15,0.00,2.47,0.00,5.51,5.77,36.08,-1.18,2.75,192
452440,-6.25,14.24,0.19,0.00,2.79,0.00,6.09,6.62,36.08,-1.18,3.14,192
452628,-7.81,14.59,0.21,0.00,2.76,0.00,6.67,7.34,36.08,-1.18,3.92,192
452800,-8.59,14.13,0.25,0.00,3.12,0.00,7.55,8.36,36.08,-1.18,4.31,192
452987,-8.59,13.67,0.27,0.00,3.02,0.00,8.27,8.44,36.08,-1.18,4.71,192
453175,-6.25,14.81,0.28,0.00,3.28,0.00,8.85,9.13,36.08,-1.18,4.71,192
453346,-7.03,14.59,0.21,0.00,2.72,0.00,8.13,5.00,36.08,-1.18,0.00,192
453534,-7.81,14.47,0.15,0.00,2.22,0.00,6.24,3.98,36.08,-1.18,0.00,192
453721,-6.25,14.81,0.11,0.00,2.09,0.00,4.93,3.92,36.08,-1.49,0.00,192
453909,-3.12,15.73,0.11,0.00,1.76,0.00,4.50,3.95,36.08,-1.18,0.00,192
454081,-1.56,16.19,0.14,0.00,2.11,0.00,4.50,4.47,36.08,-1.18,0.39,192
454268,-2.34,15.73,0.14,0.00,2.17,0.00,4.93,5.07,36.08,-1.18,1.18,192
454456,-7.03,13.90,0.14,0.00,2.33,0.00,5.08,5.45,36.08,-1.18,1.57,192
454628,-7.03,14.01,0.15,0.00,2.41,0.00,5.22,6.01,36.08,-1.49,1.96,192
454815,-3.91,15.16,0.16,0.00,2.63,0.00,5.37,6.48,36.08,-1.49,2.35,192
455002,-2.34,15.39,0.19,0.00,2.83,0.00,5.66,6.70,36.08,-1.18,2.35,192
455174,-7.03,14.59,0.24,0.00,2.69,0.00,6.53,6.84,36.08,-1.18,2.75,192
455362,-12.50,13.21,0.30,0.00,2.45,0.00,7.84,7.23,36.08,-1.18,3.53,192
455549,-16.41,12.40,0.37,0.00,2.81,0.00,9.72,8.80,36.08,-1.18,6.27,192
455721,-14.06,13.21,0.34,0.00,3.30,0.00,10.59,10.94,36.08,-1.18,6.67,192
455909,-7.81,14.70,0.32,0.00,3.68,0.00,11.03,11.09,36.08,-1.18,6.67,192
456096,0.78,16.88,0.31,0.00,3.89,0.00,10.74,11.46,36.08,-1.18,7.06,192
456269,3.12,17.46,0.29,0.00,4.56,0.00,10.30,12.37,36.08,-1.49,7.45,192
456461,1.56,15.96,0.29,0.00,4.51,0.00,10.01,12.75,36.08,-1.49,7.45,192
456638,4.69,15.96,0.27,0.00,5.09,0.00,9.43,13.36,36.08,-1.80,7.45,192
456825,3.91,15.39,0.26,0.00,5.13,0.00,9.14,13.54,36.08,-1.80,7.45,192
456997,5.47,15.27,0.21,0.00,4.65,0.00,7.40,10.19,36.08,-2.11,3.14,192
457184,1.56,14.13,0.15,0.00,3.73,0.00,5.51,7.78,36.08,-2.42,2.75,192
457361,0.00,13.78,0.13,0.00,3.03,0.00,4.93,7.46,36.08,-2.42,2.75,192
457548,1.56,14.36,0.12,0.00,3.04,0.00,4.35,7.10,36.08,-2.42,1.96,192
457736,0.00,14.59,0.11,0.00,0.00,0.00,3.92,6.33,36.08,-2.42,0.39,192
457908,0.00,14.59,0.11,0.00,0.00,0.00,3.63,6.29,36.08,-2.42,0.00,192
458095,0.00,17.80,0.11,0.00,0.00,0.00,3.63,6.37,36.08,-2.42,0.00,192
458283,0.00,22.51,0.12,0.00,0.00,0.00,3.63,6.15,36.08,-2.11,0.00,192
458455,0.00,23.43,0.10,0.00,0.00,0.00,3.92,5.77,36.08,-2.11,0.00,192
458642,0.00,23.66,0.11,0.00,0.00,0.00,3.92,5.65,36.08,-2.11,0.00,192
458830,0.00,23.66,0.11,0.00,0.00,0.00,4.06,5.54,36.08,-2.11,0.00,192
459002,0.00,23.89,0.10,0.00,0.00,0.00,4.21,5.29,36.08,-1.80,0.00,192
459189,0.00,23.77,0.10,0.00,2.08,0.00,4.21,4.51,36.08,-1.80,0.00,192
459377,0.00,23.66,0.12,0.00,2.23,0.00,4.06,4.72,36.08,-1.49,0.39,192
459548,0.00,20.67,0.11,0.00,2.30,0.00,3.92,5.22,36.08,-1.49,0.39,192
459736,0.00,14.93,0.12,0.00,2.26,0.00,3.92,5.13,36.08,-1.49,0.39,192
459923,-3.91,12.75,0.12,0.00,2.18,0.00,3.92,4.94,36.08,-1.49,0.39,192
460095,-5.47,12.63,0.11,0.00,2.20,0.00,3.92,4.88,36.08,-1.49,0.39,192
460283,-6.25,12.75,0.12,0.00,2.21,0.00,3.92,4.91,36.08,-1.49,0.39,192
460470,-6.25,13.09,0.11,0.00,2.19,0.00,3.92,4.88,36.08,-1.49,0.39,192
460658,-7.03,13.44,0.12,0.00,2.18,0.00,3.92,4.82,36.08,-1.49,0.39,192
460830,-7.81,13.44,0.12,0.00,2.13,0.00,3.92,4.69,36.08,-1.49,0.39,192
461017,-8.59,13.55,0.11,0.00,2.13,0.00,4.06,4.82,36.08,-1.49,0.39,192
461204,-8.59,13.67,0.12,0.00,2.11,0.00,4.06,4.66,36.08,-1.49,0.39,194
461376,-8.59,13.78,0.11,0.00,2.10,0.00,4.06,4.79,36.08,-1.49,0.39,194
461564,-9.38,14.01,0.12,0.00,2.09,0.00,4.21,4.63,36.08,-1.49,0.78,194
461751,-9.38,14.13,0.12,0.00,2.06,0.00,4.35,5.03,36.08,-1.49,0.78,194
461923,-9.38,14.24,0.12,0.00,2.05,0.00,4.50,5.00,36.08,-1.49,0.78,194
462111,-10.16,13.90,0.12,0.00,2.02,0.00,4.64,4.88,36.08,-1.18,0.78,194
462298,-10.16,14.01,0.13,0.00,2.02,0.00,4.79,5.04,36.08,-1.18,0.78,194
462486,-9.38,14.59,0.13,0.00,2.23,0.00,4.79,5.00,36.08,-1.18,0.78,194
462658,-9.38,14.70,0.11,0.00,1.97,0.00,4.93,4.63,36.08,-1.18,0.78,194
462845,-9.38,14.81,0.13,0.00,2.17,0.00,5.08,4.94,36.08,-1.18,0.78,194
463032,-8.59,15.27,0.11,0.00,1.90,0.00,4.79,3.55,36.08,-1.18,0.00,194
463204,-8.59,15.27,0.11,0.00,1.63,0.00,4.64,3.98,36.08,-1.18,0.00,194
463392,-7.03,15.73,0.10,0.00,1.63,0.00,4.50,3.95,36.08,-1.18,0.00,194
463579,-6.25,15.96,0.11,0.00,1.81,0.00,4.50,4.03,36.08,-1.18,0.00,194
463751,-6.25,15.96,0.11,0.00,1.87,0.00,4.50,4.06,36.08,-1.18,0.00,194
463939,-6.25,15.27,0.11,0.00,1.97,0.00,4.35,3.98,36.08,-1.18,0.00,194
464126,-6.25,14.93,0.11,0.00,1.87,0.00,4.35,3.85,36.08,-1.18,0.00,194
464298,-6.25,14.81,0.11,0.00,1.82,0.00,4.35,3.95,36.08,-1.18,0.00,194
464486,-6.25,14.81,0.11,0.00,1.83,0.00,4.35,3.85,36.08,-1.18,0.00,194
464673,-6.25,14.81,0.11,0.00,1.78,0.00,4.35,3.78,36.08,-1.18,0.00,194
464845,-6.25,14.70,0.11,0.00,1.77,0.00,4.35,3.85,36.08,-1.18,0.00,194
465032,-6.25,14.93,0.11,0.00,1.80,0.00,4.35,3.80,36.08,-1.18,0.00,194
465220,-5.47,15.04,0.10,0.00,1.79,0.00,4.35,3.72,36.08,-1.18,0.00,194
465392,-6.25,14.93,0.11,0.00,1.74,0.00,4.35,3.70,36.08,-1.18,0.00,194
465579,-5.47,15.04,0.11,0.00,1.73,0.00,4.50,3.59,36.08,-1.18,0.00,194
465767,-4.69,15.39,0.11,0.00,1.70,0.00,4.50,3.62,36.08,-1.18,0.00,194
465939,-4.69,15.50,0.11,0.00,1.72,0.00,4.50,3.59,36.08,-1.18,0.00,194
466126,-4.69,15.27,0.11,0.00,1.75,0.00,4.50,3.67,36.08,-1.18,0.00,194
466314,-4.69,15.04,0.11,0.00,1.73,0.00,4.50,3.58,36.08,-1.18,0.00,194
466501,-3.91,15.04,0.11,0.00,1.71,0.00,4.50,3.55,36.08,-1.18,0.00,194
466673,-3.91,15.04,0.12,0.00,1.64,0.00,4.50,3.72,36.08,-1.18,0.00,194
466860,-3.12,15.27,0.11,0.00,1.74,0.00,4.50,3.70,36.08,-1.18,0.00,194
467048,-3.91,14.93,0.11,0.00,1.73,0.00,4.50,3.80,36.08,-1.18,0.00,194
467220,-4.69,14.47,0.10,0.00,1.52,0.00,4.50,3.36,36.08,-1.18,0.00,194
467407,-3.91,14.59,0.11,0.00,1.65,0.00,4.50,3.45,36.08,-1.18,0.00,194
467595,-3.12,14.93,0.11,0.00,1.66,0.00,4.64,3.58,36.08,-1.18,0.00,194
467767,-1.56,15.27,0.11,0.00,1.72,0.00,4.64,3.75,36.08,-1.18,0.00,194
467954,-1.56,15.16,0.11,0.00,1.73,0.00,4.64,3.62,0.00,-1.18,0.00,194
468141,-2.34,14.81,0.11,0.00,1.72,0.00,4.50,3.80,0.00,-1.18,0.00,194
468313,-2.34,14.81,0.11,0.00,1.72,0.00,4.50,3.67,0.00,-1.18,0.00,194
468501,-2.34,14.81,0.11,0.00,1.73,0.00,4.50,3.80,0.00,-1.18,0.00,194
468688,-2.34,14.81,0.11,0.00,1.78,0.00,4.50,3.75,0.00,-1.18,0.00,194
468876,-2.34,14.59,0.10,0.00,1.54,0.00,4.50,3.40,0.00,-1.18,0.00,194
469048,-2.34,14.59,0.11,0.00,1.70,0.00,4.50,3.75,0.00,-1.18,0.00,194
469235,-0.78,15.04,0.11,0.00,1.69,0.00,4.50,3.82,0.00,-1.18,0.00,194
469423,-0.78,15.50,0.10,0.00,1.78,0.00,4.50,3.59,0.00,-1.18,0.00,194
469595,-1.56,14.70,0.11,0.00,1.77,0.00,4.35,3.72,0.00,-1.18,0.00,194
469782,-1.56,14.59,0.11,0.00,1.76,0.00,4.35,3.78,0.00,-1.18,0.00,194
469954,-1.56,14.70,0.10,0.00,1.57,0.00,4.35,3.36,0.00,-1.18,0.00,194
470157,-2.34,14.47,0.11,0.00,1.74,0.00,4.35,3.53,0.00,-1.18,0.00,194
470329,-2.34,14.36,0.10,0.00,1.55,0.00,4.35,3.45,0.00,-1.18,0.00,194
470516,0.00,14.93,0.11,0.00,1.73,0.00,4.35,3.65,0.00,-1.18,0.00,194
470704,0.00,15.27,0.10,0.00,1.75,0.00,4.35,3.59,0.00,-1.18,0.00,194
470876,0.00,15.04,0.11,0.00,1.76,0.00,4.35,3.80,0.00,-1.18,0.00,194
471063,-0.78,14.70,0.11,0.00,1.78,0.00,4.35,3.72,0.00,-1.18,0.00,194
471251,-1.56,14.47,0.10,0.00,1.79,0.00,4.35,3.55,0.00,-1.18,0.00,194
471423,-3.12,14.01,0.10,0.00,1.56,0.00,4.21,3.45,0.00,-1.18,0.00,194
471610,-2.34,14.13,0.10,0.00,1.53,0.00,4.21,3.43,0.00,-1.18,0.00,194
471797,-1.56,14.59,0.11,0.00,1.72,0.00,4.21,3.69,0.00,-1.18,0.00,194
471969,-1.56,14.70,0.10,0.00,1.78,0.00,4.21,3.43,0.00,-1.18,0.00,194
472157,-1.56,14.59,0.10,0.00,1.75,0.00,4.21,3.55,0.00,-1.18,0.00,196
472344,-2.34,14.36,0.11,0.00,1.72,0.00,4.21,3.59,0.00,-1.18,0.00,196
472516,-2.34,14.47,0.10,0.00,1.64,0.00,4.21,3.58,0.00,-1.18,0.00,196
472704,-2.34,14.47,0.10,0.00,1.72,0.00,4.21,3.58,0.00,-1.18,0.00,196
472891,-3.12,14.36,0.10,0.00,1.73,0.00,4.35,3.47,0.00,-1.18,0.00,196
473063,-3.12,14.24,0.10,0.00,1.50,0.00,4.21,3.17,0.00,-1.18,0.00,196
473251,-3.12,14.36,0.11,0.00,1.66,0.00,4.35,3.53,0.00,-1.18,0.00,196
473438,-2.34,14.70,0.10,0.00,1.69,0.00,4.50,3.38,0.00,-1.18,0.00,196
473610,-2.34,14.81,0.11,0.00,1.70,0.00,4.50,3.62,0.00,-1.18,0.00,196
473797,-2.34,14.81,0.11,0.00,1.69,0.00,4.50,3.65,0.00,-1.18,0.00,196
473985,-1.56,15.04,0.11,0.00,1.70,0.00,4.50,3.59,0.00,-1.18,0.00,196
474157,-1.56,14.81,0.10,0.00,1.72,0.00,4.50,3.47,0.00,-1.18,0.00,196
474344,-2.34,14.70,0.11,0.00,1.73,0.00,4.35,3.53,0.00,-1.18,0.00,196
